"month","year","model","scenario","mean","precipf","Management","diff","Date","pcent.diff"
12,2033,"ACCESS1-0","rcp45",72.8520173517609,72.8520116186701,"Shelter",5.73309080209583e-06,2033-12-15,7.86950240527773e-06
12,2033,"ACCESS1-0","rcp45",72.8520173517609,72.8520116186701,"None",5.73309080209583e-06,2033-12-15,7.86950240527773e-06
12,2033,"ACCESS1-0","rcp45",72.8520173517609,72.8520116186701,"Under",5.73309080209583e-06,2033-12-15,7.86950240527773e-06
12,2034,"ACCESS1-0","rcp45",89.6384073806985,89.6384034189396,"Under",3.96175889250117e-06,2034-12-15,4.41971157449927e-06
12,2034,"ACCESS1-0","rcp45",89.6384073806985,89.6384034189396,"None",3.96175889250117e-06,2034-12-15,4.41971157449927e-06
12,2034,"ACCESS1-0","rcp45",89.6384073806985,89.6384034189396,"Gap",3.96175889250117e-06,2034-12-15,4.41971157449927e-06
12,2034,"ACCESS1-0","rcp45",89.6384073806985,89.6384034189396,"Shelter",3.96175889250117e-06,2034-12-15,4.41971157449927e-06
12,2035,"ACCESS1-0","rcp45",89.2043528790964,89.2043488682248,"Under",4.01087164902947e-06,2035-12-15,4.49627366450045e-06
12,2035,"ACCESS1-0","rcp45",89.2043528790964,89.2043488682248,"None",4.01087164902947e-06,2035-12-15,4.49627366450045e-06
12,2035,"ACCESS1-0","rcp45",89.2043528790964,89.2043488682248,"Shelter",4.01087164902947e-06,2035-12-15,4.49627366450045e-06
12,2035,"ACCESS1-0","rcp45",89.2043528790964,89.2043488682248,"Gap",4.01087164902947e-06,2035-12-15,4.49627366450045e-06
12,2036,"ACCESS1-0","rcp45",52.1608967101201,52.160902263131,"None",-5.5530108795665e-06,2036-12-15,-1.06459256632441e-05
12,2036,"ACCESS1-0","rcp45",52.1608967101201,52.160902263131,"Under",-5.5530108795665e-06,2036-12-15,-1.06459256632441e-05
12,2036,"ACCESS1-0","rcp45",52.1608967101201,52.160902263131,"Gap",-5.5530108795665e-06,2036-12-15,-1.06459256632441e-05
12,2036,"ACCESS1-0","rcp45",52.1608967101201,52.160902263131,"Shelter",-5.5530108795665e-06,2036-12-15,-1.06459256632441e-05
12,2037,"ACCESS1-0","rcp45",58.0040207291859,57.9551056784112,"Under",0.0489150507746672,2037-12-15,0.0844016246749568
12,2037,"ACCESS1-0","rcp45",58.0040207291859,57.9551056784112,"Shelter",0.0489150507746672,2037-12-15,0.0844016246749568
12,2037,"ACCESS1-0","rcp45",58.0040207291859,57.9551056784112,"None",0.0489150507746672,2037-12-15,0.0844016246749568
12,2037,"ACCESS1-0","rcp45",58.0040207291859,57.9551056784112,"Gap",0.0489150507746672,2037-12-15,0.0844016246749568
12,2038,"ACCESS1-0","rcp45",33.3483338879887,33.3483338617953,"None",2.61934047784962e-08,2038-12-15,7.8544859505314e-08
12,2038,"ACCESS1-0","rcp45",33.3483338879887,33.3483338617953,"Under",2.61934047784962e-08,2038-12-15,7.8544859505314e-08
12,2038,"ACCESS1-0","rcp45",33.3483338879887,33.3483338617953,"Shelter",2.61934047784962e-08,2038-12-15,7.8544859505314e-08
12,2038,"ACCESS1-0","rcp45",33.3483338879887,33.3483338617953,"Gap",2.61934047784962e-08,2038-12-15,7.8544859505314e-08
12,2039,"ACCESS1-0","rcp45",37.619536742659,37.6195364602609,"Gap",2.82398083584212e-07,2039-12-15,7.50668704974089e-07
12,2039,"ACCESS1-0","rcp45",37.619536742659,37.6195364602609,"Under",2.82398083584212e-07,2039-12-15,7.50668704974089e-07
12,2039,"ACCESS1-0","rcp45",37.619536742659,37.6195364602609,"None",2.82398083584212e-07,2039-12-15,7.50668704974089e-07
12,2039,"ACCESS1-0","rcp45",37.619536742659,37.6195364602609,"Shelter",2.82398083584212e-07,2039-12-15,7.50668704974089e-07
12,2040,"ACCESS1-0","rcp45",76.0195928887697,75.6060013140086,"Under",0.413591574761128,2040-12-15,0.547035377579874
12,2040,"ACCESS1-0","rcp45",76.0195928887697,75.6060013140086,"Shelter",0.413591574761128,2040-12-15,0.547035377579874
12,2040,"ACCESS1-0","rcp45",76.0195928887697,75.6060013140086,"None",0.413591574761128,2040-12-15,0.547035377579874
12,2040,"ACCESS1-0","rcp45",76.0195928887697,75.6060013140086,"Gap",0.413591574761128,2040-12-15,0.547035377579874
12,2041,"ACCESS1-0","rcp45",84.4426462215779,83.318449894432,"Gap",1.12419632714587,2041-12-15,1.34927657508064
12,2041,"ACCESS1-0","rcp45",84.4426462215779,83.318449894432,"Under",1.12419632714587,2041-12-15,1.34927657508064
12,2041,"ACCESS1-0","rcp45",84.4426462215779,83.318449894432,"Shelter",1.12419632714587,2041-12-15,1.34927657508064
12,2041,"ACCESS1-0","rcp45",84.4426462215779,83.318449894432,"None",1.12419632714587,2041-12-15,1.34927657508064
12,2042,"ACCESS1-0","rcp45",69.3296058554552,69.329603301594,"Shelter",2.55386115100009e-06,2042-12-15,3.68365176139918e-06
12,2042,"ACCESS1-0","rcp45",69.3296058554552,69.329603301594,"None",2.55386115100009e-06,2042-12-15,3.68365176139918e-06
12,2042,"ACCESS1-0","rcp45",69.3296058554552,69.329603301594,"Under",2.55386115100009e-06,2042-12-15,3.68365176139918e-06
12,2042,"ACCESS1-0","rcp45",69.3296058554552,69.329603301594,"Gap",2.55386115100009e-06,2042-12-15,3.68365176139918e-06
12,2043,"ACCESS1-0","rcp45",97.6923177295248,97.6923048030585,"Shelter",1.29264663115691e-05,2043-12-15,1.32318163093004e-05
12,2043,"ACCESS1-0","rcp45",97.6923177295248,97.6923048030585,"Under",1.29264663115691e-05,2043-12-15,1.32318163093004e-05
12,2043,"ACCESS1-0","rcp45",97.6923177295248,97.6923048030585,"None",1.29264663115691e-05,2043-12-15,1.32318163093004e-05
12,2043,"ACCESS1-0","rcp45",97.6923177295248,97.6923048030585,"Gap",1.29264663115691e-05,2043-12-15,1.32318163093004e-05
12,2044,"ACCESS1-0","rcp45",66.4021763790515,66.4021759468596,"Under",4.3219192491506e-07,2044-12-15,6.50870113361179e-07
12,2044,"ACCESS1-0","rcp45",66.4021763790515,66.4021759468596,"None",4.3219192491506e-07,2044-12-15,6.50870113361179e-07
12,2044,"ACCESS1-0","rcp45",66.4021763790515,66.4021759468596,"Shelter",4.3219192491506e-07,2044-12-15,6.50870113361179e-07
12,2044,"ACCESS1-0","rcp45",66.4021763790515,66.4021759468596,"Gap",4.3219192491506e-07,2044-12-15,6.50870113361179e-07
12,2045,"ACCESS1-0","rcp45",3.73798308719415,3.73798161053855,"None",1.47665560001897e-06,2045-12-15,3.95040894662912e-05
12,2045,"ACCESS1-0","rcp45",3.73798308719415,3.73798161053855,"Gap",1.47665560001897e-06,2045-12-15,3.95040894662912e-05
12,2045,"ACCESS1-0","rcp45",3.73798308719415,3.73798161053855,"Shelter",1.47665560001897e-06,2045-12-15,3.95040894662912e-05
12,2045,"ACCESS1-0","rcp45",3.73798308719415,3.73798161053855,"Under",1.47665560001897e-06,2045-12-15,3.95040894662912e-05
12,2046,"ACCESS1-0","rcp45",111.564055940107,109.512423060369,"Gap",2.05163287973821,2046-12-15,1.87342478816968
12,2046,"ACCESS1-0","rcp45",111.564055940107,109.512423060369,"None",2.05163287973821,2046-12-15,1.87342478816968
12,2046,"ACCESS1-0","rcp45",111.564055940107,109.512423060369,"Under",2.05163287973821,2046-12-15,1.87342478816968
12,2046,"ACCESS1-0","rcp45",111.564055940107,109.512423060369,"Shelter",2.05163287973821,2046-12-15,1.87342478816968
12,2047,"ACCESS1-0","rcp45",72.3097758153017,72.3097747249994,"Under",1.0903022769071e-06,2047-12-15,1.50782142327444e-06
12,2047,"ACCESS1-0","rcp45",72.3097758153017,72.3097747249994,"None",1.0903022769071e-06,2047-12-15,1.50782142327444e-06
12,2047,"ACCESS1-0","rcp45",72.3097758153017,72.3097747249994,"Shelter",1.0903022769071e-06,2047-12-15,1.50782142327444e-06
12,2047,"ACCESS1-0","rcp45",72.3097758153017,72.3097747249994,"Gap",1.0903022769071e-06,2047-12-15,1.50782142327444e-06
12,2048,"ACCESS1-0","rcp45",65.6338972537924,65.6339083565399,"Gap",-1.11027475355741e-05,2048-12-15,-1.69161761265357e-05
12,2048,"ACCESS1-0","rcp45",65.6338972537924,65.6339083565399,"Shelter",-1.11027475355741e-05,2048-12-15,-1.69161761265357e-05
12,2048,"ACCESS1-0","rcp45",65.6338972537924,65.6339083565399,"Under",-1.11027475355741e-05,2048-12-15,-1.69161761265357e-05
12,2048,"ACCESS1-0","rcp45",65.6338972537924,65.6339083565399,"None",-1.11027475355741e-05,2048-12-15,-1.69161761265357e-05
12,2049,"ACCESS1-0","rcp45",67.9036296409322,67.9036231187638,"None",6.52216840535402e-06,2049-12-15,9.60503740987662e-06
12,2049,"ACCESS1-0","rcp45",67.9036296409322,67.9036231187638,"Gap",6.52216840535402e-06,2049-12-15,9.60503740987662e-06
12,2049,"ACCESS1-0","rcp45",67.9036296409322,67.9036231187638,"Shelter",6.52216840535402e-06,2049-12-15,9.60503740987662e-06
12,2049,"ACCESS1-0","rcp45",67.9036296409322,67.9036231187638,"Under",6.52216840535402e-06,2049-12-15,9.60503740987662e-06
12,2050,"ACCESS1-0","rcp45",42.1364253052161,42.1364257636014,"Under",-4.58385301271846e-07,2050-12-15,-1.08785995767136e-06
12,2050,"ACCESS1-0","rcp45",42.1364253052161,42.1364257636014,"Shelter",-4.58385301271846e-07,2050-12-15,-1.08785995767136e-06
12,2050,"ACCESS1-0","rcp45",42.1364253052161,42.1364257636014,"Gap",-4.58385301271846e-07,2050-12-15,-1.08785995767136e-06
12,2050,"ACCESS1-0","rcp45",42.1364253052161,42.1364257636014,"None",-4.58385301271846e-07,2050-12-15,-1.08785995767136e-06
12,2051,"ACCESS1-0","rcp45",86.1946075703599,86.1945947748609,"None",1.27954990460921e-05,2051-12-15,1.48448972669968e-05
12,2051,"ACCESS1-0","rcp45",86.1946075703599,86.1945947748609,"Gap",1.27954990460921e-05,2051-12-15,1.48448972669968e-05
12,2051,"ACCESS1-0","rcp45",86.1946075703599,86.1945947748609,"Under",1.27954990460921e-05,2051-12-15,1.48448972669968e-05
12,2051,"ACCESS1-0","rcp45",86.1946075703599,86.1945947748609,"Shelter",1.27954990460921e-05,2051-12-15,1.48448972669968e-05
12,2052,"ACCESS1-0","rcp45",65.7918147029705,65.7918141398113,"Gap",5.63159161970361e-07,2052-12-15,8.55971471480643e-07
12,2052,"ACCESS1-0","rcp45",65.7918147029705,65.7918141398113,"None",5.63159161970361e-07,2052-12-15,8.55971471480643e-07
12,2052,"ACCESS1-0","rcp45",65.7918147029705,65.7918141398113,"Shelter",5.63159161970361e-07,2052-12-15,8.55971471480643e-07
12,2052,"ACCESS1-0","rcp45",65.7918147029705,65.7918141398113,"Under",5.63159161970361e-07,2052-12-15,8.55971471480643e-07
12,2053,"ACCESS1-0","rcp45",35.6018431768462,35.6018444144865,"None",-1.23764033332918e-06,2053-12-15,-3.47633768438271e-06
12,2053,"ACCESS1-0","rcp45",35.6018431768462,35.6018444144865,"Under",-1.23764033332918e-06,2053-12-15,-3.47633768438271e-06
12,2053,"ACCESS1-0","rcp45",35.6018431768462,35.6018444144865,"Shelter",-1.23764033332918e-06,2053-12-15,-3.47633768438271e-06
12,2053,"ACCESS1-0","rcp45",35.6018431768462,35.6018444144865,"Gap",-1.23764033332918e-06,2053-12-15,-3.47633768438271e-06
12,2054,"ACCESS1-0","rcp45",51.4353730737639,51.4353668200783,"None",6.25368561202322e-06,2054-12-15,1.21583377366008e-05
12,2054,"ACCESS1-0","rcp45",51.4353730737639,51.4353668200783,"Gap",6.25368561202322e-06,2054-12-15,1.21583377366008e-05
12,2054,"ACCESS1-0","rcp45",51.4353730737639,51.4353668200783,"Shelter",6.25368561202322e-06,2054-12-15,1.21583377366008e-05
12,2054,"ACCESS1-0","rcp45",51.4353730737639,51.4353668200783,"Under",6.25368561202322e-06,2054-12-15,1.21583377366008e-05
12,2055,"ACCESS1-0","rcp45",21.583154003838,21.5831545006949,"None",-4.96856898735132e-07,2055-12-15,-2.30205875473288e-06
12,2055,"ACCESS1-0","rcp45",21.583154003838,21.5831545006949,"Gap",-4.96856898735132e-07,2055-12-15,-2.30205875473288e-06
12,2055,"ACCESS1-0","rcp45",21.583154003838,21.5831545006949,"Under",-4.96856898735132e-07,2055-12-15,-2.30205875473288e-06
12,2055,"ACCESS1-0","rcp45",21.583154003838,21.5831545006949,"Shelter",-4.96856898735132e-07,2055-12-15,-2.30205875473288e-06
12,2056,"ACCESS1-0","rcp45",84.709947081501,84.7099364502355,"Gap",1.06312655105967e-05,2056-12-15,1.25501989023391e-05
12,2056,"ACCESS1-0","rcp45",84.709947081501,84.7099364502355,"None",1.06312655105967e-05,2056-12-15,1.25501989023391e-05
12,2056,"ACCESS1-0","rcp45",84.709947081501,84.7099364502355,"Shelter",1.06312655105967e-05,2056-12-15,1.25501989023391e-05
12,2056,"ACCESS1-0","rcp45",84.709947081501,84.7099364502355,"Under",1.06312655105967e-05,2056-12-15,1.25501989023391e-05
12,2057,"ACCESS1-0","rcp45",49.2011813566023,49.2011834168807,"Gap",-2.06027839766421e-06,2057-12-15,-4.18745699226619e-06
12,2057,"ACCESS1-0","rcp45",49.2011813566023,49.2011834168807,"Shelter",-2.06027839766421e-06,2057-12-15,-4.18745699226619e-06
12,2057,"ACCESS1-0","rcp45",49.2011813566023,49.2011834168807,"None",-2.06027839766421e-06,2057-12-15,-4.18745699226619e-06
12,2057,"ACCESS1-0","rcp45",49.2011813566023,49.2011834168807,"Under",-2.06027839766421e-06,2057-12-15,-4.18745699226619e-06
12,2058,"ACCESS1-0","rcp45",32.2168947566752,32.2168941755081,"None",5.81167086011192e-07,2058-12-15,1.80392027981924e-06
12,2058,"ACCESS1-0","rcp45",32.2168947566752,32.2168941755081,"Under",5.81167086011192e-07,2058-12-15,1.80392027981924e-06
12,2058,"ACCESS1-0","rcp45",32.2168947566752,32.2168941755081,"Shelter",5.81167086011192e-07,2058-12-15,1.80392027981924e-06
12,2058,"ACCESS1-0","rcp45",32.2168947566752,32.2168941755081,"Gap",5.81167086011192e-07,2058-12-15,1.80392027981924e-06
12,2059,"ACCESS1-0","rcp45",80.6956712496685,80.6956772692502,"Shelter",-6.01958164736516e-06,2059-12-15,-7.45960855308425e-06
12,2059,"ACCESS1-0","rcp45",80.6956712496685,80.6956772692502,"None",-6.01958164736516e-06,2059-12-15,-7.45960855308425e-06
12,2059,"ACCESS1-0","rcp45",80.6956712496685,80.6956772692502,"Gap",-6.01958164736516e-06,2059-12-15,-7.45960855308425e-06
12,2059,"ACCESS1-0","rcp45",80.6956712496685,80.6956772692502,"Under",-6.01958164736516e-06,2059-12-15,-7.45960855308425e-06
12,2060,"ACCESS1-0","rcp45",46.7659145549987,46.7659089888912,"Shelter",5.56610754642861e-06,2060-12-15,1.19020621358601e-05
12,2060,"ACCESS1-0","rcp45",46.7659145549987,46.7659089888912,"Gap",5.56610754642861e-06,2060-12-15,1.19020621358601e-05
12,2060,"ACCESS1-0","rcp45",46.7659145549987,46.7659089888912,"None",5.56610754642861e-06,2060-12-15,1.19020621358601e-05
12,2060,"ACCESS1-0","rcp45",46.7659145549987,46.7659089888912,"Under",5.56610754642861e-06,2060-12-15,1.19020621358601e-05
12,2061,"ACCESS1-0","rcp45",45.9339489894774,45.9339548600838,"Gap",-5.87060642942561e-06,2061-12-15,-1.27805377281298e-05
12,2061,"ACCESS1-0","rcp45",45.9339489894774,45.9339548600838,"Under",-5.87060642942561e-06,2061-12-15,-1.27805377281298e-05
12,2061,"ACCESS1-0","rcp45",45.9339489894774,45.9339548600838,"None",-5.87060642942561e-06,2061-12-15,-1.27805377281298e-05
12,2061,"ACCESS1-0","rcp45",45.9339489894774,45.9339548600838,"Shelter",-5.87060642942561e-06,2061-12-15,-1.27805377281298e-05
12,2062,"ACCESS1-0","rcp45",69.6721867814631,69.6721864049323,"Shelter",3.76530792323138e-07,2062-12-15,5.40432010254221e-07
12,2062,"ACCESS1-0","rcp45",69.6721867814631,69.6721864049323,"None",3.76530792323138e-07,2062-12-15,5.40432010254221e-07
12,2062,"ACCESS1-0","rcp45",69.6721867814631,69.6721864049323,"Under",3.76530792323138e-07,2062-12-15,5.40432010254221e-07
12,2062,"ACCESS1-0","rcp45",69.6721867814631,69.6721864049323,"Gap",3.76530792323138e-07,2062-12-15,5.40432010254221e-07
12,2063,"ACCESS1-0","rcp45",59.4678177090828,58.8128374598455,"None",0.654980249237283,2063-12-15,1.11366884769752
12,2063,"ACCESS1-0","rcp45",59.4678177090828,58.8128374598455,"Shelter",0.654980249237283,2063-12-15,1.11366884769752
12,2063,"ACCESS1-0","rcp45",59.4678177090828,58.8128374598455,"Under",0.654980249237283,2063-12-15,1.11366884769752
12,2063,"ACCESS1-0","rcp45",59.4678177090828,58.8128374598455,"Gap",0.654980249237283,2063-12-15,1.11366884769752
12,2064,"ACCESS1-0","rcp45",28.4875880737672,28.4875874320278,"None",6.41739447360123e-07,2064-12-15,2.25269847220488e-06
12,2064,"ACCESS1-0","rcp45",28.4875880737672,28.4875874320278,"Shelter",6.41739447360123e-07,2064-12-15,2.25269847220488e-06
12,2064,"ACCESS1-0","rcp45",28.4875880737672,28.4875874320278,"Gap",6.41739447360123e-07,2064-12-15,2.25269847220488e-06
12,2064,"ACCESS1-0","rcp45",28.4875880737672,28.4875874320278,"Under",6.41739447360123e-07,2064-12-15,2.25269847220488e-06
12,2065,"ACCESS1-0","rcp45",22.8112396784127,22.8112396784127,"None",-4.61852778244065e-14,2065-12-15,-1.99840144432528e-13
12,2065,"ACCESS1-0","rcp45",22.8112396784127,22.8112396784127,"Gap",-4.61852778244065e-14,2065-12-15,-1.99840144432528e-13
12,2065,"ACCESS1-0","rcp45",22.8112396784127,22.8112396784127,"Under",-4.61852778244065e-14,2065-12-15,-1.99840144432528e-13
12,2065,"ACCESS1-0","rcp45",22.8112396784127,22.8112396784127,"Shelter",-4.61852778244065e-14,2065-12-15,-1.99840144432528e-13
12,2066,"ACCESS1-0","rcp45",33.4809819323709,33.4809808584396,"None",1.07393128701005e-06,2066-12-15,3.20758608562954e-06
12,2066,"ACCESS1-0","rcp45",33.4809819323709,33.4809808584396,"Under",1.07393128701005e-06,2066-12-15,3.20758608562954e-06
12,2066,"ACCESS1-0","rcp45",33.4809819323709,33.4809808584396,"Gap",1.07393128701005e-06,2066-12-15,3.20758608562954e-06
12,2066,"ACCESS1-0","rcp45",33.4809819323709,33.4809808584396,"Shelter",1.07393128701005e-06,2066-12-15,3.20758608562954e-06
12,2067,"ACCESS1-0","rcp45",84.755678041256,84.7556746099144,"Under",3.43134163927061e-06,2067-12-15,4.04850961643888e-06
12,2067,"ACCESS1-0","rcp45",84.755678041256,84.7556746099144,"None",3.43134163927061e-06,2067-12-15,4.04850961643888e-06
12,2067,"ACCESS1-0","rcp45",84.755678041256,84.7556746099144,"Shelter",3.43134163927061e-06,2067-12-15,4.04850961643888e-06
12,2067,"ACCESS1-0","rcp45",84.755678041256,84.7556746099144,"Gap",3.43134163927061e-06,2067-12-15,4.04850961643888e-06
12,2068,"ACCESS1-0","rcp45",14.1608385572908,14.1608384918072,"Gap",6.54836487257171e-08,2068-12-15,4.62427762748518e-07
12,2068,"ACCESS1-0","rcp45",14.1608385572908,14.1608384918072,"Under",6.54836487257171e-08,2068-12-15,4.62427762748518e-07
12,2068,"ACCESS1-0","rcp45",14.1608385572908,14.1608384918072,"None",6.54836487257171e-08,2068-12-15,4.62427762748518e-07
12,2068,"ACCESS1-0","rcp45",14.1608385572908,14.1608384918072,"Shelter",6.54836487257171e-08,2068-12-15,4.62427762748518e-07
12,2069,"ACCESS1-0","rcp45",100.124733417761,100.124729122035,"Shelter",4.29572556015501e-06,2069-12-15,4.2903742114575e-06
12,2069,"ACCESS1-0","rcp45",100.124733417761,100.124729122035,"None",4.29572556015501e-06,2069-12-15,4.2903742114575e-06
12,2069,"ACCESS1-0","rcp45",100.124733417761,100.124729122035,"Gap",4.29572556015501e-06,2069-12-15,4.2903742114575e-06
12,2069,"ACCESS1-0","rcp45",100.124733417761,100.124729122035,"Under",4.29572556015501e-06,2069-12-15,4.2903742114575e-06
12,2070,"ACCESS1-0","rcp45",48.5537397165899,48.5537409607787,"Shelter",-1.24418878044708e-06,2070-12-15,-2.56249829133637e-06
12,2070,"ACCESS1-0","rcp45",48.5537397165899,48.5537409607787,"None",-1.24418878044708e-06,2070-12-15,-2.56249829133637e-06
12,2070,"ACCESS1-0","rcp45",48.5537397165899,48.5537409607787,"Gap",-1.24418878044708e-06,2070-12-15,-2.56249829133637e-06
12,2070,"ACCESS1-0","rcp45",48.5537397165899,48.5537409607787,"Under",-1.24418878044708e-06,2070-12-15,-2.56249829133637e-06
12,2071,"ACCESS1-0","rcp45",32.4872922174109,32.4872940051137,"Gap",-1.78770281422658e-06,2071-12-15,-5.50277536870425e-06
12,2071,"ACCESS1-0","rcp45",32.4872922174109,32.4872940051137,"Under",-1.78770281422658e-06,2071-12-15,-5.50277536870425e-06
12,2071,"ACCESS1-0","rcp45",32.4872922174109,32.4872940051137,"Shelter",-1.78770281422658e-06,2071-12-15,-5.50277536870425e-06
12,2071,"ACCESS1-0","rcp45",32.4872922174109,32.4872940051137,"None",-1.78770281422658e-06,2071-12-15,-5.50277536870425e-06
12,2072,"ACCESS1-0","rcp45",71.2894297263119,71.2894210824743,"None",8.64383763143906e-06,2072-12-15,1.2124993431506e-05
12,2072,"ACCESS1-0","rcp45",71.2894297263119,71.2894210824743,"Shelter",8.64383763143906e-06,2072-12-15,1.2124993431506e-05
12,2072,"ACCESS1-0","rcp45",71.2894297263119,71.2894210824743,"Under",8.64383763143906e-06,2072-12-15,1.2124993431506e-05
12,2072,"ACCESS1-0","rcp45",71.2894297263119,71.2894210824743,"Gap",8.64383763143906e-06,2072-12-15,1.2124993431506e-05
12,2073,"ACCESS1-0","rcp45",42.0753414065984,42.0753408630844,"Shelter",5.43513998252365e-07,2073-12-15,1.29176374041862e-06
12,2073,"ACCESS1-0","rcp45",42.0753414065984,42.0753408630844,"None",5.43513998252365e-07,2073-12-15,1.29176374041862e-06
12,2073,"ACCESS1-0","rcp45",42.0753414065984,42.0753408630844,"Under",5.43513998252365e-07,2073-12-15,1.29176374041862e-06
12,2073,"ACCESS1-0","rcp45",42.0753414065984,42.0753408630844,"Gap",5.43513998252365e-07,2073-12-15,1.29176374041862e-06
12,2074,"ACCESS1-0","rcp45",73.2637061149944,73.2637037755921,"Under",2.3394023429546e-06,2074-12-15,3.19312596364085e-06
12,2074,"ACCESS1-0","rcp45",73.2637061149944,73.2637037755921,"None",2.3394023429546e-06,2074-12-15,3.19312596364085e-06
12,2074,"ACCESS1-0","rcp45",73.2637061149944,73.2637037755921,"Gap",2.3394023429546e-06,2074-12-15,3.19312596364085e-06
12,2074,"ACCESS1-0","rcp45",73.2637061149944,73.2637037755921,"Shelter",2.3394023429546e-06,2074-12-15,3.19312596364085e-06
12,2075,"ACCESS1-0","rcp45",36.0894737721537,36.0894761426607,"None",-2.37050696938468e-06,2075-12-15,-6.56841612212133e-06
12,2075,"ACCESS1-0","rcp45",36.0894737721537,36.0894761426607,"Gap",-2.37050696938468e-06,2075-12-15,-6.56841612212133e-06
12,2075,"ACCESS1-0","rcp45",36.0894737721537,36.0894761426607,"Shelter",-2.37050696938468e-06,2075-12-15,-6.56841612212133e-06
12,2075,"ACCESS1-0","rcp45",36.0894737721537,36.0894761426607,"Under",-2.37050696938468e-06,2075-12-15,-6.56841612212133e-06
12,2076,"ACCESS1-0","rcp45",65.1763627494802,65.1763659843709,"None",-3.2348907410551e-06,2076-12-15,-4.9632879806083e-06
12,2076,"ACCESS1-0","rcp45",65.1763627494802,65.1763659843709,"Gap",-3.2348907410551e-06,2076-12-15,-4.9632879806083e-06
12,2076,"ACCESS1-0","rcp45",65.1763627494802,65.1763659843709,"Shelter",-3.2348907410551e-06,2076-12-15,-4.9632879806083e-06
12,2076,"ACCESS1-0","rcp45",65.1763627494802,65.1763659843709,"Under",-3.2348907410551e-06,2076-12-15,-4.9632879806083e-06
12,2077,"ACCESS1-0","rcp45",52.4793402531941,51.0816171357874,"Under",1.39772311740673,2077-12-15,2.73625463675367
12,2077,"ACCESS1-0","rcp45",52.4793402531941,51.0816171357874,"Shelter",1.39772311740673,2077-12-15,2.73625463675367
12,2077,"ACCESS1-0","rcp45",52.4793402531941,51.0816171357874,"Gap",1.39772311740673,2077-12-15,2.73625463675367
12,2077,"ACCESS1-0","rcp45",52.4793402531941,51.0816171357874,"None",1.39772311740673,2077-12-15,2.73625463675367
12,2078,"ACCESS1-0","rcp45",41.7729049411719,41.7729028849863,"Gap",2.05618557203024e-06,2078-12-15,4.92229514925668e-06
12,2078,"ACCESS1-0","rcp45",41.7729049411719,41.7729028849863,"None",2.05618557203024e-06,2078-12-15,4.92229514925668e-06
12,2078,"ACCESS1-0","rcp45",41.7729049411719,41.7729028849863,"Under",2.05618557203024e-06,2078-12-15,4.92229514925668e-06
12,2078,"ACCESS1-0","rcp45",41.7729049411719,41.7729028849863,"Shelter",2.05618557203024e-06,2078-12-15,4.92229514925668e-06
12,2079,"ACCESS1-0","rcp45",40.9070438530762,40.9070397668984,"None",4.08617778901998e-06,2079-12-15,9.98893543435742e-06
12,2079,"ACCESS1-0","rcp45",40.9070438530762,40.9070397668984,"Under",4.08617778901998e-06,2079-12-15,9.98893543435742e-06
12,2079,"ACCESS1-0","rcp45",40.9070438530762,40.9070397668984,"Gap",4.08617778901998e-06,2079-12-15,9.98893543435742e-06
12,2079,"ACCESS1-0","rcp45",40.9070438530762,40.9070397668984,"Shelter",4.08617778901998e-06,2079-12-15,9.98893543435742e-06
12,2080,"ACCESS1-0","rcp45",56.9590068014804,56.16417999845,"Gap",0.794826803030439,2080-12-15,1.41518455900607
12,2080,"ACCESS1-0","rcp45",56.9590068014804,56.16417999845,"None",0.794826803030439,2080-12-15,1.41518455900607
12,2080,"ACCESS1-0","rcp45",56.9590068014804,56.16417999845,"Shelter",0.794826803030439,2080-12-15,1.41518455900607
12,2080,"ACCESS1-0","rcp45",56.9590068014804,56.16417999845,"Under",0.794826803030439,2080-12-15,1.41518455900607
12,2081,"ACCESS1-0","rcp45",65.2185211423785,65.2185134938918,"None",7.64848668666218e-06,2081-12-15,1.17274777888809e-05
12,2081,"ACCESS1-0","rcp45",65.2185211423785,65.2185134938918,"Under",7.64848668666218e-06,2081-12-15,1.17274777888809e-05
12,2081,"ACCESS1-0","rcp45",65.2185211423785,65.2185134938918,"Shelter",7.64848668666218e-06,2081-12-15,1.17274777888809e-05
12,2081,"ACCESS1-0","rcp45",65.2185211423785,65.2185134938918,"Gap",7.64848668666218e-06,2081-12-15,1.17274777888809e-05
12,2082,"ACCESS1-0","rcp45",8.19600690665539,8.1960073322989,"None",-4.25643509771589e-07,2082-12-15,-5.19330318748956e-06
12,2082,"ACCESS1-0","rcp45",8.19600690665539,8.1960073322989,"Shelter",-4.25643509771589e-07,2082-12-15,-5.19330318748956e-06
12,2082,"ACCESS1-0","rcp45",8.19600690665539,8.1960073322989,"Gap",-4.25643509771589e-07,2082-12-15,-5.19330318748956e-06
12,2082,"ACCESS1-0","rcp45",8.19600690665539,8.1960073322989,"Under",-4.25643509771589e-07,2082-12-15,-5.19330318748956e-06
12,2083,"ACCESS1-0","rcp45",95.9074092344963,95.9074057638645,"None",3.4706318103872e-06,2083-12-15,3.61873182530559e-06
12,2083,"ACCESS1-0","rcp45",95.9074092344963,95.9074057638645,"Gap",3.4706318103872e-06,2083-12-15,3.61873182530559e-06
12,2083,"ACCESS1-0","rcp45",95.9074092344963,95.9074057638645,"Shelter",3.4706318103872e-06,2083-12-15,3.61873182530559e-06
